player_id,family_name,given_name,birth_date,goal_keeper,defender,midfielder,forward,count_tournaments,list_tournaments
P-08249,Kolarov,Aleksandar,1985-11-10,0,1,0,0,2,"2010, 2018"
P-05700,Konsel,Michael,1962-03-06,1,0,0,0,2,"1990, 1998"
P-04186,Köpke,Andreas,1962-03-12,1,0,0,0,3,"1990, 1994, 1998"
P-02465,Krol,Ruud,1949-03-24,0,1,0,0,2,"1974, 1978"
P-03473,Kroos,Toni,1990-01-04,0,0,1,0,3,"2010, 2014, 2018"
P-04297,Kundé,Emmanuel,1956-07-15,0,1,0,0,2,"1982, 1990"
P-06291,Kusto,Marek,1954-04-29,0,0,1,1,3,"1974, 1978, 1982"
P-04256,Kuyt,Dirk,1980-07-22,0,0,0,1,3,"2006, 2010, 2014"
P-00838,Kvašňák,Andrej,1936-05-19,0,0,0,1,2,"1962, 1970"
P-08662,Kvist,William,1985-02-24,0,1,1,0,2,"2010, 2018"
P-06156,Lăcătuș,Marius,1964-04-05,0,0,0,1,2,"1990, 1998"
P-00485,Lahm,Philipp,1983-11-11,0,1,0,0,3,"2006, 2010, 2014"
P-05255,Lampard,Frank,1978-06-20,0,0,1,0,3,"2006, 2010, 2014"
P-06048,Landreau,Mickaël,1979-05-14,1,0,0,0,2,"2006, 2014"
P-04388,Larsson,Bo,1944-05-05,0,0,1,1,3,"1970, 1974, 1978"
P-09697,Larsson,Henrik,1971-09-20,0,0,0,1,3,"1994, 2002, 2006"
P-07694,Larsson,Sven-Gunnar,1940-05-10,1,0,0,0,2,"1970, 1974"
P-07200,Lato,Grzegorz,1950-04-08,0,0,0,1,3,"1974, 1978, 1982"
P-00374,Laudrup,Michael,1964-06-15,0,0,1,0,2,"1986, 1998"
P-09831,Laurent,Lucien,1907-12-10,0,0,0,1,2,"1930, 1934"
P-01197,Leão,not applicable,1949-07-11,1,0,0,0,4,"1970, 1974, 1978, 1986"
P-06169,Lee,Dong-gook,1979-04-29,0,0,0,1,2,"1998, 2010"
P-08317,Lee,Sang-yoon,1969-04-10,0,0,1,1,2,"1990, 1998"
P-02025,Lee,Woon-jae,1973-04-26,1,0,0,0,4,"1994, 2002, 2006, 2010"
P-05222,Lee,Young-pyo,1977-04-23,0,1,0,0,3,"2002, 2006, 2010"
P-01975,Lehmann,Jens,1969-11-10,1,0,0,0,3,"1998, 2002, 2006"
P-02491,Leighton,Jim,1958-07-24,1,0,0,0,4,"1982, 1986, 1990, 1998"
P-03549,Leite,Carvalho,1912-06-25,0,0,0,1,2,"1930, 1934"
P-06742,Leković,Dragoje,1967-11-21,1,0,0,0,2,"1990, 1998"
P-06493,Lichtsteiner,Stephan,1984-01-16,0,1,0,0,3,"2010, 2014, 2018"
P-02527,Lindenberger,Klaus,1957-05-28,1,0,0,0,2,"1982, 1990"
P-05795,Littbarski,Pierre,1960-04-16,0,0,1,1,3,"1982, 1986, 1990"
P-04732,Lloris,Hugo,1986-12-26,1,0,0,0,3,"2010, 2014, 2018"
P-02080,Lorenz,Max,1939-08-19,0,0,1,0,2,"1966, 1970"
P-08131,Lorenzi,Benito,1925-12-20,0,0,0,1,2,"1950, 1954"
P-04923,Lučić,Teddy,1973-04-15,0,1,0,0,3,"1994, 2002, 2006"
P-01527,Lúcio,not applicable,1978-05-08,0,1,0,0,3,"2002, 2006, 2010"
P-00452,Mahdavikia,Mehdi,1977-07-24,0,0,1,0,2,"1998, 2006"
P-02456,Maier,Sepp,1944-02-28,1,0,0,0,4,"1966, 1970, 1974, 1978"
P-01858,Maldini,Paolo,1968-06-26,0,1,0,0,4,"1990, 1994, 1998, 2002"
P-01758,Mandanda,Steve,1985-03-28,1,0,0,0,2,"2010, 2018"
P-06516,Maradona,Diego,1960-10-30,0,0,1,0,4,"1982, 1986, 1990, 1994"
P-05478,Mari,Giacomo,1924-10-17,0,0,1,0,2,"1950, 1954"
P-02847,Márquez,Rafael,1979-02-13,0,1,0,0,5,"2002, 2006, 2010, 2014, 2018"
P-03773,Martínez,William,1928-01-13,0,1,0,0,3,"1950, 1954, 1962"
P-06163,Mascherano,Javier,1984-06-08,0,1,1,0,4,"2006, 2010, 2014, 2018"
P-03714,Máspoli,Roque,1917-10-12,1,0,0,0,2,"1950, 1954"
P-03745,Massaro,Daniele,1961-05-23,0,0,0,1,2,"1982, 1994"
P-01731,Mátrai,Sándor,1932-11-20,0,1,0,0,3,"1958, 1962, 1966"
P-01993,Matthäus,Lothar,1961-03-21,0,1,1,0,5,"1982, 1986, 1990, 1994, 1998"
P-05206,Matthews,Stanley,1915-02-01,0,0,0,1,2,"1950, 1954"
P-09767,Mattler,Étienne,1905-12-25,0,1,0,0,3,"1930, 1934, 1938"
P-04514,Mazurkiewicz,Ladislao,1945-02-14,1,0,0,0,3,"1966, 1970, 1974"
P-09477,Mazzola,Sandro,1942-11-08,0,0,1,1,3,"1966, 1970, 1974"
P-03295,McAteer,Jason,1971-06-18,0,0,1,0,2,"1994, 2002"
P-07284,McBride,Brian,1972-06-19,0,0,0,1,3,"1998, 2002, 2006"
P-02289,McGrain,Danny,1950-05-01,0,1,0,0,2,"1974, 1982"
P-01589,McLeish,Alex,1959-01-21,0,1,0,0,3,"1982, 1986, 1990"
P-02864,McQueen,Gordon,1952-06-26,0,1,0,0,2,"1974, 1978"
P-03497,Medford,Hernán,1968-05-23,0,0,1,1,2,"1990, 2002"
P-02930,Meier,Eugen,1930-04-30,0,1,0,1,2,"1954, 1962"
P-05765,Mellberg,Bror,1923-12-09,0,0,0,1,2,"1950, 1958"
P-06477,Méndez,Édison,1979-03-16,0,0,1,1,3,"2002, 2006, 2014"
P-07113,Meola,Tony,1969-02-21,1,0,0,0,3,"1990, 1994, 2002"
P-00260,Mertesacker,Per,1984-09-29,0,1,0,0,3,"2006, 2010, 2014"
P-06410,Messi,Lionel,1987-06-24,0,0,0,1,4,"2006, 2010, 2014, 2018"
P-05455,Metreveli,Slava,1936-05-30,0,0,1,1,3,"1962, 1966, 1970"
P-06216,Míguez,Oscar,1927-12-05,0,0,0,1,2,"1950, 1954"
P-03133,Mihaylov,Borislav,1963-02-12,1,0,0,0,3,"1986, 1994, 1998"
P-00994,Milla,Roger,1952-05-20,0,0,0,1,3,"1982, 1990, 1994"
P-04532,Milligan,Mark,1985-08-04,0,1,1,0,4,"2006, 2010, 2014, 2018"
P-08330,Milošević,Savo,1973-09-02,0,0,0,1,2,"1998, 2006"
P-07614,Mitić,Rajko,1922-11-19,0,0,0,1,2,"1950, 1954"
P-03056,Modrić,Luka,1985-09-09,0,0,1,0,3,"2006, 2014, 2018"
P-04922,Mokoena,Aaron,1980-11-25,0,1,0,0,2,"2002, 2010"
P-01057,Möller,Andreas,1967-09-02,0,0,1,0,3,"1990, 1994, 1998"
P-03749,Mondragón,Faryd,1971-06-21,1,0,0,0,3,"1994, 1998, 2014"
P-06095,Montero Castillo,Julio,1944-04-25,0,1,1,0,2,"1970, 1974"
P-03789,Monti,Luis,1901-05-15,0,0,1,0,2,"1930, 1934"
P-05905,Moore,Bobby,1941-04-12,0,1,0,0,3,"1962, 1966, 1970"
P-04462,Moore,Joe-Max,1971-02-23,0,0,0,1,3,"1994, 1998, 2002"
P-03968,Moorhouse,George,1901-05-04,0,1,0,0,2,"1930, 1934"
P-00201,Moreno,Héctor,1988-01-17,0,1,0,0,3,"2010, 2014, 2018"
P-02772,Mostovoi,Aleksandr,1968-08-22,0,0,1,0,2,"1994, 2002"
P-01704,Mota,Antonio,1939-01-26,1,0,0,0,2,"1962, 1970"
P-00854,Muccinelli,Ermes,1927-07-28,0,0,0,1,2,"1950, 1954"
P-09687,Mullen,Jimmy,1923-01-06,0,0,0,1,2,"1950, 1954"
P-02483,Müller,Gerd,1945-11-03,0,0,0,1,2,"1970, 1974"
P-06344,Müller,not applicable,1966-01-31,0,0,0,1,3,"1986, 1990, 1994"
P-00904,Müller,Thomas,1989-09-13,0,0,1,1,3,"2010, 2014, 2018"
P-02970,Muntari,Sulley,1984-08-27,0,0,1,0,3,"2006, 2010, 2014"
P-02675,Muslera,Fernando,1986-06-16,1,0,0,0,3,"2010, 2014, 2018"
P-07019,N'Kono,Thomas,1956-07-20,1,0,0,0,3,"1982, 1990, 1994"
P-08062,Nadal,Miguel Ángel,1966-07-28,0,1,0,0,3,"1994, 1998, 2002"
P-03925,Nagatomo,Yuto,1986-09-12,0,1,0,0,3,"2010, 2014, 2018"
P-00315,Nájera,Pedro,1929-02-03,0,0,1,0,2,"1954, 1962"
P-08622,Nakata,Hidetoshi,1977-01-22,0,0,1,0,3,"1998, 2002, 2006"
P-01194,Naranjo,José,1926-03-19,0,0,0,1,2,"1950, 1954"
P-02528,Narazaki,Seigo,1976-04-15,1,0,0,0,4,"1998, 2002, 2006, 2010"
P-07695,Neeskens,Johan,1951-09-15,0,0,1,0,2,"1974, 1978"
P-05549,Nekounam,Javad,1980-09-07,0,0,1,0,2,"2006, 2014"
P-08465,Nelinho,not applicable,1950-07-26,0,1,0,0,2,"1974, 1978"
P-01945,Nesta,Alessandro,1976-03-19,0,1,0,0,3,"1998, 2002, 2006"
P-06554,Neuer,Manuel,1986-03-27,1,0,0,0,3,"2010, 2014, 2018"
P-03475,Neury,André,1921-09-03,0,1,0,0,2,"1950, 1954"
P-01837,Neville,Gary,1975-02-18,0,1,0,0,2,"1998, 2006"
P-07407,Nikiforov,Yuri,1970-09-16,0,1,0,0,2,"1994, 2002"
P-06919,Nikodimov,Asparuh,1945-08-21,0,0,1,0,2,"1970, 1974"
P-01999,Nilsson,Erik,1916-08-06,0,1,0,0,2,"1938, 1950"
P-05537,Nomvethe,Siyabonga,1977-12-02,0,0,0,1,2,"2002, 2010"
P-05262,Nordqvist,Björn,1942-10-06,0,1,1,0,3,"1970, 1974, 1978"
P-01555,Novák,Ladislav,1931-12-05,0,1,0,0,3,"1954, 1958, 1962"
P-09766,Ochoa,Guillermo,1985-07-13,1,0,0,0,4,"2006, 2010, 2014, 2018"
P-08594,Ochoa,Mario,1927-11-07,0,0,1,0,2,"1950, 1954"
P-04537,Ognjanov,Tihomir,1927-03-02,0,0,0,1,2,"1950, 1954"
P-03847,Okazaki,Shinji,1986-04-16,0,0,0,1,3,"2010, 2014, 2018"
P-01978,Okocha,Jay-Jay,1973-08-14,0,0,1,0,3,"1994, 1998, 2002"
P-02225,Olarticoechea,Julio,1958-10-18,0,1,0,0,3,"1982, 1986, 1990"
P-08876,Olić,Ivica,1979-09-14,0,0,0,1,3,"2002, 2006, 2014"
P-03012,Olivares,Juan,1941-02-20,1,0,0,0,2,"1966, 1974"
P-06096,Omam-Biyik,François,1966-05-21,0,0,0,1,3,"1990, 1994, 1998"
P-01895,Ono,Shinji,1979-09-27,0,0,1,0,3,"1998, 2002, 2006"
P-08129,Onopko,Viktor,1969-10-14,0,1,0,0,2,"1994, 2002"
P-01851,Ooijer,André,1974-07-11,0,1,0,0,3,"1998, 2006, 2010"
P-07224,Orlando,not applicable,1935-09-20,0,1,0,0,2,"1958, 1966"
P-07622,Ortega,Ariel,1974-03-04,0,0,1,0,3,"1994, 1998, 2002"
P-01112,Ortega,Cristóbal,1956-07-25,0,0,0,1,2,"1978, 1986"
P-00869,Oscar,not applicable,1954-06-20,0,1,0,0,3,"1978, 1982, 1986"
P-09572,Ostrovskiy,Leonid,1936-01-17,0,1,0,0,3,"1958, 1962, 1966"
P-05429,Otamendi,Nicolás,1988-02-12,0,1,0,0,2,"2010, 2018"
P-01728,Overath,Wolfgang,1943-09-29,0,0,1,0,3,"1966, 1970, 1974"
P-07705,Owen,Michael,1979-12-14,0,0,0,1,3,"1998, 2002, 2006"
P-05458,Özil,Mesut,1988-10-15,0,0,1,0,3,"2010, 2014, 2018"
P-02264,Padilla,Aarón,1942-07-10,0,0,0,1,2,"1966, 1970"
P-01637,Pagliuca,Gianluca,1966-12-18,1,0,0,0,3,"1990, 1994, 1998"
P-07667,Palacio,Rodrigo,1982-02-05,0,0,0,1,2,"2006, 2014"
P-04937,Pamplona,not applicable,1904-03-24,0,0,1,0,2,"1930, 1934"
P-04878,Pandolfini,Egisto,1926-02-19,0,0,0,1,2,"1950, 1954"
P-01954,Pardo,Pável,1976-07-26,0,0,1,0,2,"1998, 2006"
P-04359,Paredes,Carlos,1976-07-16,0,0,1,0,3,"1998, 2002, 2006"
P-08534,Park,Chu-young,1985-07-10,0,0,0,1,3,"2006, 2010, 2014"
P-00100,Park,Ji-sung,1981-02-25,0,0,1,0,3,"2002, 2006, 2010"
P-00705,Passarella,Daniel,1953-05-25,0,1,0,0,3,"1978, 1982, 1986"
P-03141,Patzke,Bernd,1943-03-14,0,1,0,0,2,"1966, 1970"
P-03795,Pelé,not applicable,1940-10-23,0,0,0,1,4,"1958, 1962, 1966, 1970"
P-09033,Peña,Gustavo,1941-11-22,0,1,0,0,2,"1966, 1970"
P-01517,Penev,Dimitar,1945-07-12,0,1,0,0,3,"1966, 1970, 1974"
P-05692,Pepe,not applicable,1983-02-26,0,1,0,0,3,"2010, 2014, 2018"
P-03202,Pereira,Maxi,1984-06-08,0,1,0,0,3,"2010, 2014, 2018"
P-07773,Peres,Waldir,1951-02-02,1,0,0,0,3,"1974, 1978, 1982"
P-03134,Pérez,Julio,1926-06-19,0,0,0,1,2,"1950, 1954"
P-09019,Pérez,Óscar,1973-02-01,1,0,0,0,3,"1998, 2002, 2010"
P-02147,Perfumo,Roberto,1942-10-03,0,1,0,0,2,"1966, 1974"
P-05734,Persson,Örjan,1942-08-27,0,0,1,0,2,"1970, 1974"
P-01405,Peters,Martin,1943-11-08,0,0,1,0,2,"1966, 1970"
P-00443,Petrović,Vladimir,1955-07-01,0,0,1,1,2,"1974, 1982"
P-05638,Pfeffer,Anton,1965-08-17,0,1,0,0,2,"1990, 1998"
P-06959,Pfeifenberger,Heimo,1966-12-29,0,0,1,1,2,"1990, 1998"
P-07272,Piazza,not applicable,1943-02-25,0,0,1,0,2,"1970, 1974"
P-01977,Pienaar,Steven,1982-03-17,0,0,1,0,2,"2002, 2010"
P-00448,Piqué,Gerard,1987-02-02,0,1,0,0,3,"2010, 2014, 2018"
P-09247,Pirlo,Andrea,1979-05-19,0,0,1,0,3,"2006, 2010, 2014"
P-03074,Pirri,not applicable,1945-03-11,0,1,1,0,2,"1966, 1978"
P-07530,Platini,Michel,1955-06-21,0,0,1,0,3,"1978, 1982, 1986"
P-06134,Pletikosa,Stipe,1979-01-08,1,0,0,0,3,"2002, 2006, 2014"
P-05254,Pluskal,Svatopluk,1930-10-28,0,1,1,0,3,"1954, 1958, 1962"
P-07597,Podolski,Lukas,1985-06-04,0,0,1,1,3,"2006, 2010, 2014"
P-01823,Polster,Toni,1964-03-10,0,0,0,1,2,"1990, 1998"
P-09372,Pope,Eddie,1973-12-24,0,1,0,0,3,"1998, 2002, 2006"
P-00790,Popescu,Gheorghe,1967-10-09,0,1,1,0,3,"1990, 1994, 1998"
P-06927,Porkujan,Valeriy,1944-10-04,0,0,0,1,2,"1966, 1970"
P-08063,Postiga,Hélder,1982-08-02,0,0,0,1,2,"2006, 2014"
P-06854,Poulsen,Christian,1980-02-28,0,0,1,0,2,"2002, 2010"
P-07639,Prosinečki,Robert,1969-01-12,0,0,1,0,3,"1990, 1998, 2002"
P-05993,Pulici,Paolo,1950-04-27,0,0,0,1,2,"1974, 1978"
P-05448,Pumpido,Nery,1957-07-30,1,0,0,0,3,"1982, 1986, 1990"
P-03793,Puskás,Ferenc,1927-04-02,0,0,0,1,2,"1954, 1962"
P-00568,Puyol,Carles,1978-04-13,0,1,0,0,3,"2002, 2006, 2010"
P-03909,Quinn,Niall,1966-10-06,0,0,0,1,2,"1990, 2002"
P-07320,Raffinsky,László,1905-04-23,0,0,1,0,2,"1930, 1938"
P-04233,Ramos,Mauro,1930-08-30,0,1,0,0,3,"1954, 1958, 1962"
P-00234,Ramos,Sergio,1986-03-30,0,1,0,0,4,"2006, 2010, 2014, 2018"
P-00670,Ramos,Tab,1966-09-21,0,0,1,0,3,"1990, 1994, 1998"
P-03846,Raúl,not applicable,1977-06-27,0,0,0,1,3,"1998, 2002, 2006"
P-07162,Reina,Pepe,1982-08-31,1,0,0,0,4,"2006, 2010, 2014, 2018"
P-07325,Rensenbrink,Rob,1947-07-03,0,0,0,1,2,"1974, 1978"
P-02210,Rep,Johnny,1951-11-25,0,0,0,1,2,"1974, 1978"
P-06449,Reuter,Stefan,1966-10-16,0,1,0,0,2,"1990, 1998"
P-09596,Reyes,Salvador,1936-09-20,0,0,1,1,3,"1958, 1962, 1966"
P-01684,Reyna,Claudio,1973-07-20,0,0,1,0,4,"1994, 1998, 2002, 2006"
P-01828,Rijsbergen,Wim,1952-01-18,0,1,0,0,2,"1974, 1978"
P-01259,Rincón,Freddy,1966-08-14,0,0,1,0,3,"1990, 1994, 1998"
P-04465,Riva,Gigi,1944-11-07,0,0,0,1,2,"1970, 1974"
P-08138,Rivellino,not applicable,1946-01-01,0,0,1,1,3,"1970, 1974, 1978"
P-05966,Rivera,Gianni,1943-08-18,0,0,1,1,4,"1962, 1966, 1970, 1974"
P-06098,Robben,Arjen,1984-01-23,0,0,1,1,3,"2006, 2010, 2014"
P-01902,Robson,Bryan,1957-01-11,0,0,1,0,3,"1982, 1986, 1990"
P-01819,Roca,José Antonio,1928-05-24,0,1,0,1,3,"1950, 1954, 1958"
P-05145,Rocha,Pedro,1942-12-03,0,0,1,1,4,"1962, 1966, 1970, 1974"
P-00360,Rocheteau,Dominique,1955-01-14,0,0,1,1,3,"1978, 1982, 1986"
P-07704,Rodrigues,not applicable,1925-06-27,0,0,0,1,2,"1950, 1954"
P-09885,Rodríguez,Francisco Javier,1981-10-20,0,1,0,0,3,"2006, 2010, 2014"
P-09914,Rodríguez,Maxi,1981-01-02,0,0,1,0,3,"2006, 2010, 2014"
P-06794,Rodríguez Andrade,Víctor,1927-05-02,0,0,1,0,2,"1950, 1954"
P-07666,Rojas,Alfredo,1937-02-20,0,0,0,1,2,"1958, 1966"
P-02256,Rommedahl,Dennis,1978-07-22,0,0,1,0,2,"2002, 2010"
P-03015,Ronaldo,Cristiano,1985-02-05,0,0,0,1,4,"2006, 2010, 2014, 2018"
P-04601,Ronaldo,not applicable,1976-09-18,0,0,0,1,4,"1994, 1998, 2002, 2006"
P-06747,Rooney,Wayne,1985-10-24,0,0,0,1,3,"2006, 2010, 2014"
P-08655,Rosato,Roberto,1943-08-18,0,1,0,0,2,"1966, 1970"
P-08703,Rossi,Paolo,1956-09-23,0,0,0,1,3,"1978, 1982, 1986"
P-07047,Rough,Alan,1951-11-25,1,0,0,0,3,"1978, 1982, 1986"
P-06983,Ruggeri,Oscar,1962-01-26,0,1,0,0,3,"1986, 1990, 1994"
P-01635,Rukavina,Antonio,1984-01-26,0,1,0,0,2,"2010, 2018"
P-08975,Rummenigge,Karl-Heinz,1955-09-25,0,0,0,1,3,"1978, 1982, 1986"
P-00269,Sadeghi,Amir Hossein,1981-09-06,0,1,0,0,2,"2006, 2014"
P-00971,Salcido,Carlos,1980-04-02,0,1,0,0,3,"2006, 2010, 2014"
P-08552,Salinas,Julio,1962-09-11,0,0,0,1,3,"1986, 1990, 1994"
P-06535,Samuel,Walter,1978-03-23,0,1,0,0,2,"2002, 2010"
P-07659,Sánchez,Hugo,1958-07-11,0,0,0,1,3,"1978, 1986, 1994"
P-01342,Sánchez,Oswaldo,1973-09-21,1,0,0,0,3,"1998, 2002, 2006"
P-08379,Santa Cruz,Roque,1981-08-16,0,0,0,1,3,"2002, 2006, 2010"
P-02867,Santamaría,José,1929-07-31,0,1,0,0,2,"1954, 1962"
P-08651,Santos,Djalma,1929-02-27,0,1,0,0,4,"1954, 1958, 1962, 1966"
P-07035,Santos,Héctor,1944-10-29,1,0,0,0,2,"1970, 1974"
P-04894,Santos,Nílton,1925-05-16,0,1,0,0,4,"1950, 1954, 1958, 1962"
P-04254,Saritama,Luis,1983-10-20,0,0,1,0,2,"2006, 2014"
P-06405,Savićević,Dejan,1966-09-15,0,0,1,0,2,"1990, 1998"
P-09457,Schäfer,Hans,1927-10-19,0,0,0,1,3,"1954, 1958, 1962"
P-08519,Schiaffino,Juan Alberto,1925-07-28,0,0,0,1,2,"1950, 1954"
P-06318,Schnellinger,Karl-Heinz,1939-03-31,0,1,0,0,4,"1958, 1962, 1966, 1970"
P-05800,Schöttel,Peter,1967-03-26,0,1,0,0,2,"1990, 1998"
P-06440,Schrijvers,Piet,1946-12-15,1,0,0,0,2,"1974, 1978"
P-07464,Schrojf,Viliam,1931-08-02,1,0,0,0,3,"1954, 1958, 1962"
P-04069,Schulz,Willi,1938-10-04,0,1,0,0,3,"1962, 1966, 1970"
P-09492,Schwarzenbeck,Hans-Georg,1948-04-03,0,1,0,0,2,"1974, 1978"
P-03082,Schweinsteiger,Bastian,1984-08-01,0,0,1,0,3,"2006, 2010, 2014"
P-00872,Scifo,Enzo,1966-02-19,0,0,1,0,4,"1986, 1990, 1994, 1998"
P-05815,Scirea,Gaetano,1953-05-25,0,1,0,0,3,"1978, 1982, 1986"
P-06958,Seaman,David,1963-09-19,1,0,0,0,3,"1990, 1998, 2002"
P-04896,Seeler,Uwe,1936-11-05,0,0,0,1,4,"1958, 1962, 1966, 1970"
P-05851,Senderos,Philippe,1985-02-14,0,1,0,0,3,"2006, 2010, 2014"
P-02800,Sensini,Roberto Néstor,1966-10-12,0,1,0,0,3,"1990, 1994, 1998"
P-02094,Septién,Carlos,1923-01-18,0,0,0,1,2,"1950, 1954"
P-04344,Serebryanikov,Viktor,1940-03-29,0,0,1,1,3,"1962, 1966, 1970"
P-03740,Šerić,Anthony,1979-01-15,0,1,1,0,3,"1998, 2002, 2006"
P-04759,Shalamanov,Aleksandar,1941-09-04,0,1,0,0,2,"1966, 1970"
P-02710,Shaqiri,Xherdan,1991-10-10,0,0,1,0,3,"2010, 2014, 2018"
P-07920,Shesternyov,Albert,1941-06-20,0,1,1,0,3,"1962, 1966, 1970"
P-06748,Shilton,Peter,1949-09-18,1,0,0,0,3,"1982, 1986, 1990"
P-07415,Shojaei,Masoud,1984-06-09,0,0,1,0,3,"2006, 2014, 2018"
P-03553,Sibaya,MacBeth,1977-11-25,0,0,1,0,2,"2002, 2010"
P-06234,Sieloff,Klaus-Dieter,1942-02-27,0,1,0,0,2,"1966, 1970"
P-09465,Silva,David,1986-01-08,0,0,1,1,3,"2010, 2014, 2018"
P-07605,Silva,Gilberto,1976-10-07,0,0,1,0,3,"2002, 2006, 2010"
P-03707,Silva,Martín,1983-03-25,1,0,0,0,3,"2010, 2014, 2018"
P-02425,Silva,Thiago,1984-09-22,0,1,0,0,3,"2010, 2014, 2018"
P-04818,Simeone,Diego,1970-04-28,0,0,1,0,3,"1994, 1998, 2002"
P-07197,Simeonov,Simeon,1946-04-26,1,0,0,0,3,"1966, 1970, 1974"
P-02113,Šimić,Dario,1975-11-12,0,1,0,0,3,"1998, 2002, 2006"
P-06517,Sipos,Ferenc,1932-12-13,0,1,1,0,3,"1958, 1962, 1966"
P-06558,Sirakov,Nasko,1962-04-26,0,0,0,1,2,"1986, 1994"
P-03611,Skoglund,Lennart,1929-12-24,0,0,1,1,2,"1950, 1958"
P-06373,Sneijder,Wesley,1984-06-09,0,0,1,0,3,"2006, 2010, 2014"
P-01447,Song,Rigobert,1976-07-01,0,1,0,0,4,"1994, 1998, 2002, 2010"
P-00356,Songo'o,Jacques,1964-03-17,1,0,0,0,4,"1990, 1994, 1998, 2002"
P-04455,Sørensen,Thomas,1976-06-12,1,0,0,0,2,"2002, 2010"
P-00655,Sotil,Hugo,1949-05-18,0,0,0,1,2,"1970, 1978"
P-09225,Souness,Graeme,1953-05-06,0,0,1,0,3,"1978, 1982, 1986"
P-09858,Srna,Darijo,1982-05-01,0,1,1,0,2,"2006, 2014"
P-00292,Staelens,Lorenzo,1964-04-30,0,1,1,0,3,"1990, 1994, 1998"
P-06164,Stanković,Branko,1921-10-31,0,1,0,0,2,"1950, 1954"
P-06204,Stanković,Dejan,1978-09-11,0,0,1,0,3,"1998, 2006, 2010"
P-00131,Staunton,Steve,1969-01-19,0,1,0,0,3,"1990, 1994, 2002"
P-00733,Stelea,Bogdan,1967-12-05,1,0,0,0,3,"1990, 1994, 1998"
P-04862,Stewart,Earnie,1969-03-28,0,0,1,1,3,"1994, 1998, 2002"
P-09076,Stiles,Nobby,1942-05-18,0,1,1,0,2,"1966, 1970"
P-07957,Stojković,Dragan,1965-03-03,0,0,1,0,2,"1990, 1998"
P-09415,Stojković,Vladimir,1983-07-28,1,0,0,0,3,"2006, 2010, 2018"
P-06758,Stuber,Georges,1925-05-11,1,0,0,0,2,"1950, 1954"
P-09161,Suárez,Claudio,1968-12-17,0,1,0,0,3,"1994, 1998, 2006"
P-05749,Suárez,Luis,1987-01-24,0,0,0,1,3,"2010, 2014, 2018"
P-04705,Šuker,Davor,1968-01-01,0,0,0,1,3,"1990, 1998, 2002"
P-00908,Sulaiman Zubromawi,Abdullah,1973-11-15,0,1,1,0,3,"1994, 1998, 2002"
P-04912,Šurjak,Ivica,1953-03-23,0,0,1,1,2,"1974, 1982"
P-00515,Sušić,Safet,1955-04-13,0,0,1,1,2,"1982, 1990"
P-08987,Suurbier,Wim,1945-01-16,0,1,0,0,2,"1974, 1978"
P-02696,Svensson,Kalle,1925-11-11,1,0,0,0,2,"1950, 1958"
P-05532,Svensson,Tore,1927-12-06,1,0,0,0,2,"1950, 1958"
P-00830,Szarmach,Andrzej,1950-10-03,0,0,0,1,3,"1974, 1978, 1982"
P-01871,Szymanowski,Antoni,1951-01-13,0,1,0,0,2,"1974, 1978"
P-07436,Taffarel,Cláudio,1966-05-08,1,0,0,0,3,"1990, 1994, 1998"
P-07967,Tapper,Staffan,1948-07-10,0,0,1,0,2,"1974, 1978"
P-06751,Tardelli,Marco,1954-09-24,0,0,1,0,3,"1978, 1982, 1986"
P-03194,Tejera,Eusebio,1922-01-06,0,1,0,0,2,"1950, 1954"
P-01216,Teymourian,Andranik,1983-03-06,0,0,1,0,2,"2006, 2014"
P-07977,Thépot,Alex,1906-07-30,1,0,0,0,2,"1930, 1934"
P-02621,Thon,Olaf,1966-05-01,0,1,1,0,3,"1986, 1990, 1998"
P-01770,Thuram,Lilian,1972-01-01,0,1,0,0,3,"1998, 2002, 2006"
P-03393,Tichy,Lajos,1935-03-21,0,0,1,1,3,"1958, 1962, 1966"
P-05948,Tognon,Omero,1924-03-03,0,0,1,0,2,"1950, 1954"
P-09841,Tomasson,Jon Dahl,1976-08-29,0,0,0,1,2,"2002, 2010"
P-09353,Tomaszewski,Jan,1948-01-09,1,0,0,0,2,"1974, 1978"
P-08809,Torrado,Gerardo,1979-04-30,0,0,1,0,3,"2002, 2006, 2010"
P-06519,Torres,Fernando,1984-03-20,0,0,0,1,3,"2006, 2010, 2014"
P-07472,Torstensson,Conny,1949-08-28,0,0,1,1,2,"1974, 1978"
P-01461,Tostão,not applicable,1947-01-25,0,0,1,1,2,"1966, 1970"
P-03884,Touré,Kolo,1981-03-19,0,1,0,0,3,"2006, 2010, 2014"
P-02735,Touré,Yaya,1983-05-13,0,0,1,0,3,"2006, 2010, 2014"
P-02497,Trabelsi,Hatem,1977-01-25,0,1,0,0,3,"1998, 2002, 2006"
P-08637,Trezeguet,David,1977-10-15,0,0,0,1,3,"1998, 2002, 2006"
P-05117,Tudor,Igor,1978-04-16,0,1,1,0,2,"1998, 2006"
P-02103,Ubiña,Luis,1940-06-07,0,1,0,0,2,"1966, 1970"
P-00709,Umaña,Michael,1982-07-16,0,1,0,0,2,"2006, 2014"
P-09893,Urruti,not applicable,1952-02-17,1,0,0,0,3,"1978, 1982, 1986"
P-06186,Utaka,John,1982-01-08,0,0,1,1,2,"2002, 2010"
